في, 0.055363256
أن, 0.049027906
من, 0.046728736
%تردد, 0.044745386
على, 0.02355386
هذا, 0.020250382
هذه, 0.01974507
إلى, 0.0186397
%تنفس, 0.016384745
أو, 0.01514673
ما, 0.01491934
التي, 0.011293725
%علم:مكان, 0.011211612
هناك, 0.010579972
عن, 0.010289418
و, 0.009979914
%تردﺩ, 0.009556715
ولكن, 0.009531449
لا, 0.0095125
%علم:شخص, 0.009133516
هو, 0.009000872
%ضجيج, 0.00745967
يمكن, 0.007415455
هي, 0.00667012
يجب, 0.006531159
إذن, 0.006246921
مع, 0.006101644
ذلك, 0.006000581
الذي, 0.005261562
كل, 0.005198398
إذا, 0.00468677
وهذا, 0.004547809
نحن, 0.004535176
هنا, 0.004522543
أنا, 0.004408848
أيضًا, 0.004364633
ربما, 0.004358317
خلال, 0.004149876
التعليم, 0.004093028
بالنسبة, 0.0039667
كان, 0.003916169
بين, 0.003770891
هل, 0.00372036
قد, 0.003682462
يكون, 0.003486653
لدينا, 0.003436122
بعض, 0.003423489
كيف, 0.003360325
أي, 0.00317715
%علم:منظمة, 0.003126619
لم, 0.003101353
الكثير, 0.003031873
لكي, 0.002949759
الرعاية, 0.002918177
البيانات, 0.002899228
بأن, 0.002722369
قطر, 0.002690787
ليس, 0.00268447
عندما, 0.002671838
إن, 0.002665521
حول, 0.002646572
%لغة:إنجليزية, 0.002627623
أكثر, 0.002608674
بعد, 0.00254551
بشكل, 0.002532877
أنه, 0.002532877
الآن, 0.002513928
وفي, 0.002507611
كما, 0.002494978
يتعلق, 0.002488662
إذاً, 0.002463396
أعتقد, 0.00245708
فقط, 0.002450764
العالم, 0.002412865
كانت, 0.002406549
ومن, 0.002400232
مجال, 0.002362334
الصحية, 0.002330752
ينبغي, 0.00222969
إلي, 0.002191791
%علم:آخر, 0.002179158
وأن, 0.002153893
أود, 0.002153893
مثلاً, 0.002128627
., 0.002128627
أيضاً, 0.002122311
%ضجيج, 0.002109678
الأمور, 0.002109678
نتحدث, 0.002084412
وهو, 0.002078096
فيما, 0.002065463
قبل, 0.002059147
الصحة, 0.002046514
تكون, 0.001995983
الذين, 0.00198335
لأن, 0.001958084
%مبهم, 0.001932819
حيث, 0.00191387
المياه, 0.00189492
غير, 0.001888604
فى, 0.001882288
اليوم, 0.001838073
به, 0.001831756
وهي, 0.001812807
ثم, 0.001800174
المعلومات, 0.001787542
حتى, 0.00175596
أخرى, 0.001749643
الأمر, 0.00173701
لنا, 0.001711745
الناس, 0.001705428
شكرًا, 0.001661214
مثل, 0.001648581
جدًّا, 0.001648581
أننا, 0.001642264
فعلاً, 0.001635948
الأطفال, 0.001635948
ولا, 0.001623315
علينا, 0.001623315
بحاجة, 0.001610682
الوقت, 0.001610682
نقوم, 0.001598049
عدد, 0.001598049
إذًا, 0.001553835
الطاقة, 0.001547518
وما, 0.001541202
فيها, 0.001496987
يعني, 0.001490671
مختلفة, 0.001471721
السؤال, 0.001471721
أفضل, 0.001465405
يمكننا, 0.001459089
أجل, 0.001459089
سوف, 0.001433823
وأنا, 0.001402241
وهذه, 0.001389608
لذلك, 0.001389608
كذلك, 0.001389608
التكنولوجيا, 0.001370659
فإن, 0.001364343
ونحن, 0.001345393
المتحدة, 0.001345393
بل, 0.001339077
وهناك, 0.001307495
مهم, 0.001301179
لكن, 0.001301179
عملية, 0.001301179
الموضوع, 0.001294862
تلك, 0.001288546
المريض, 0.001288546
ليست, 0.001282229
نرى, 0.001269597
شيء, 0.001269597
لكم, 0.001256964
شخص, 0.001256964
سؤال, 0.001250647
العمل, 0.001238015
كبير, 0.001219065
منذ, 0.001200116
مسألة, 0.0011938
الأشخاص, 0.001181167
نعرف, 0.001174851
كبيرة, 0.001162218
هؤلاء, 0.001149585
بها, 0.001143269
بهذا, 0.001136952
يتم, 0.001130636
و%تردد, 0.001130636
طبعًا, 0.001130636
ننظر, 0.001124319
أمر, 0.001124319
وقد, 0.00110537
كنت, 0.00110537
آخر, 0.001086421
مشكلة, 0.001080105
لقد, 0.001080105
عبر, 0.001080105
المدارس, 0.001080105
العلوم, 0.001080105
الولايات, 0.001073788
وبالتالي, 0.001067472
جديدة, 0.001067472
العملية, 0.001067472
فيه, 0.001061155
طريقة, 0.001054839
لي, 0.001048523
المشكلة, 0.001048523
التحديات, 0.001048523
الدول, 0.001042206
لهذه, 0.00103589
ال, 0.001029573
وكذلك, 0.001016941
لها, 0.001004308
أولاً, 0.001004308
المرضى, 0.001004308
العام, 0.001004308
المسألة, 0.000991675
نحاول, 0.000979042
المدرسة, 0.000979042
وأيضًا, 0.000972726
لهذا, 0.000972726
بما, 0.000972726
مهمة, 0.000966409
لكل, 0.000966409
عليها, 0.000966409
المجال, 0.000966409
استخدام, 0.000966409
نعم, 0.000960093
ويجب, 0.00094746
بهذه, 0.00094746
الحياة, 0.00094746
مجموعة, 0.000934827
الخلايا, 0.000934827
ل, 0.000928511
النظام, 0.000928511
نريد, 0.000922195
تقوم, 0.000922195
مستوى, 0.000915878
لن, 0.000903245
شكراً, 0.000903245
هنالك, 0.000896929
الإنترنت, 0.000896929
سنوات, 0.000884296
جامعة, 0.00087798
قمنا, 0.000871663
نعمل, 0.000852714
جزيلاً, 0.000852714
المجتمع, 0.000840081
الأسئلة, 0.000833765
له, 0.000827449
المشاكل, 0.000827449
الجلسة, 0.000827449
النفسية, 0.000821132
وإذا, 0.000814816
نفس, 0.000814816
تم, 0.000814816
أنت, 0.000814816
العديد, 0.000814816
نظام, 0.000802183
لديهم, 0.000802183
أكبر, 0.000802183
أقول, 0.000802183
هم, 0.000795867
مؤسسة, 0.000795867
منها, 0.000795867
بطريقة, 0.000795867
الجميع, 0.000795867
الدكتور, 0.00078955
التعلم, 0.000783234
البلدان, 0.000783234
الابتكار, 0.000783234
أحد, 0.000783234
وليس, 0.000776917
دائمًا, 0.000776917
أريد, 0.000770601
عليه, 0.000757968
أما, 0.000751652
دول, 0.000745335
ويمكن, 0.000739019
لو, 0.000739019
لأنه, 0.000739019
كنا, 0.000739019
العلاج, 0.000739019
عام, 0.000732703
دولة, 0.000732703
البعض, 0.000732703
الأمراض, 0.000732703
أظن, 0.000732703
وكان, 0.000726386
المستقبل, 0.000726386
تتعلق, 0.00072007
بذلك, 0.00072007
لماذا, 0.000713753
أم, 0.000713753
الثاني, 0.000713753
التقرير, 0.000707437
أتحدث, 0.000707437
سيما, 0.000701121
جزء, 0.000701121
مرحلة, 0.000688488
سنة, 0.000688488
القطاع, 0.000688488
%ﺃجنبي:انجليزى, 0.000682171
؟, 0.000682171
السيد, 0.000675855
أسئلة, 0.000675855
وربما, 0.000669539
القيادة, 0.000669539
وكيف, 0.000656906
النقاش, 0.000656906
الشخص, 0.000656906
السكري, 0.000656906
الخاصة, 0.000656906
الأول, 0.000656906
واحد, 0.000650589
خلايا, 0.000650589
الدراسة, 0.000650589
الابتكارات, 0.000650589
يحصل, 0.000644273
وهنا, 0.000644273
نستطيع, 0.000644273
فهذا, 0.000644273
تعليم, 0.000644273
الأطباء, 0.000644273
نفكر, 0.000637957
لهم, 0.000637957
الطريقة, 0.000637957
%أجنبي:إنجليزي, 0.000637957
فكرة, 0.00063164
المواد, 0.00063164
الطب, 0.00063164
البحث, 0.00063164
الأولى, 0.00063164
أقل, 0.00063164
إطار, 0.00063164
عدة, 0.000625324
نركز, 0.000619007
قال, 0.000619007
عمل, 0.000619007
سيكون, 0.000619007
بي, 0.000619007
الأساسية, 0.000619007
مدى, 0.000612691
كثيرة, 0.000612691
قلت, 0.000612691
الموارد, 0.000612691
القيام, 0.000612691
نظرنا, 0.000606375
ماذا, 0.000606375
كيفية, 0.000606375
فنحن, 0.000606375
جداً, 0.000606375
ثلاثة, 0.000606375
الاجتماعية, 0.000606375
دور, 0.000600058
بسبب, 0.000600058
العالم, 0.000600058
وبعد, 0.000593742
السيليكون, 0.000593742
الأبحاث, 0.000593742
يقوم, 0.000587425
يحدث, 0.000587425
جميعًا, 0.000587425
النظر, 0.000587425
المستوى, 0.000587425
معلومات, 0.000581109
مختلف, 0.000581109
لديها, 0.000581109
تحقيق, 0.000581109
أنها, 0.000581109
الخدمات, 0.000581109
%إعادة:أن, 0.000581109
و%علم:مكان, 0.000574793
وايز, 0.000574793
نفسه, 0.000574793
داخل, 0.000574793
الكلفة, 0.000574793
الشركات, 0.000574793
سبيل, 0.000568476
تقدم, 0.000568476
الطبية, 0.000568476
نوع, 0.00056216
ذات, 0.00056216
إليها, 0.00056216
نجد, 0.000555843
موضوع, 0.000555843
كثيرًا, 0.000555843
بدون, 0.000555843
أهمية, 0.000555843
الواقع, 0.000555843
الهند, 0.000555843
الصحية, 0.000555843
أعرف, 0.000555843
والآن, 0.000549527
مشاكل, 0.000549527
دون, 0.000549527
حد, 0.000549527
تغير, 0.000549527
بشأن, 0.000549527
ب, 0.000549527
الميكروفون, 0.000549527
المتعلقة, 0.000549527
الأخرى, 0.000549527
وعلى, 0.000543211
مما, 0.000543211
%إعادة:و, 0.000543211
%إعادة:ال, 0.000543211
وعندما, 0.000536894
بصفة, 0.000536894
يكن, 0.000530578
نهاية, 0.000530578
منكم, 0.000530578
لديه, 0.000530578
كافة, 0.000530578
النوع, 0.000530578
الكربون, 0.000530578
السياسات, 0.000530578
التعليم, 0.000530578
وأعتقد, 0.000524261
قطر, 0.000524261
بالفعل, 0.000524261
العامة, 0.000524261
أكسيد, 0.000524261
،, 0.000524261
يعانون, 0.000517945
ذلك, 0.000517945
خاصة, 0.000517945
جديد, 0.000517945
تو, 0.000517945
أمور, 0.000517945
المعرفة, 0.000517945
المزيد, 0.000517945
المثال, 0.000517945
الأنظمة, 0.000517945
نستخدم, 0.000511628
موجودة, 0.000511628
لك, 0.000511628
%لغة:انجليزى, 0.000511628
المهم, 0.000511628
توفير, 0.000505312
بيانات, 0.000505312
السنة, 0.000505312
وكل, 0.000498996
نحصل, 0.000498996
تطوير, 0.000498996
بأنه, 0.000498996
المؤتمر, 0.000498996
المشروع, 0.000498996
الخاص, 0.000498996
التلاميذ, 0.000498996
إعادة, 0.000498996
أساسي, 0.000498996
",", 0.000498996
نسبة, 0.000492679
مليون, 0.000492679
تقديم, 0.000492679
إليه, 0.000492679
وضع, 0.000486363
وجهة, 0.000486363
نتائج, 0.000486363
معنا, 0.000486363
لدى, 0.000486363
لديَّ, 0.000486363
جيدة, 0.000486363
السنوات, 0.000486363
وقت, 0.000480046
وذلك, 0.000480046
نكون, 0.000480046
نقول, 0.000480046
للغاية, 0.000480046
لابد, 0.000480046
كانوا, 0.000480046
دكتور, 0.000480046
أردنا, 0.000480046
يعرف, 0.00047373
نبدأ, 0.00047373
نأخذ, 0.00047373
فهناك, 0.00047373
ضمن, 0.00047373
جيد, 0.00047373
أين, 0.00047373
الكلمة, 0.00047373
مناطق, 0.000467414
مكان, 0.000467414
عنها, 0.000467414
عليكم, 0.000467414
علي, 0.000467414
عشر, 0.000467414
عدم, 0.000467414
النقطة, 0.000467414
المملكة, 0.000467414
المتحدثين, 0.000467414
الطلاب, 0.000467414
السمو, 0.000467414
الرياضيات, 0.000467414
الجديدة, 0.000467414
ألا, 0.000467414
يقول, 0.000461097
نقدم, 0.000461097
نحتاج, 0.000461097
عنه, 0.000461097
%تصفيق, 0.000461097
تحسين, 0.000461097
المعلم, 0.000461097
أعمل, 0.000461097
أخرى, 0.000461097
معينة, 0.000454781
عالم, 0.000454781
ذا, 0.000454781
تستخدم, 0.000454781
تحدثنا, 0.000454781
الموت, 0.000454781
الطفل, 0.000454781
التعليمية, 0.000454781
أشخاص, 0.000454781
والتي, 0.000448464
منظمة, 0.000448464
أند, 0.000448464
المنطقة, 0.000448464
المختلفة, 0.000448464
السمنة, 0.000448464
الحكومة, 0.000448464
البيئة, 0.000448464
الإنسان, 0.000448464
وكما, 0.000442148
مركز, 0.000442148
كثير, 0.000442148
حاليًّا, 0.000442148